date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;Unnamed: 28
06132026-21:00:13;0.03871;0.038709309;0.0387098749;0.0387098053;0.038708401;0.038709967;0.03870934;0.03870829;0.03870965;0.03870884;3.0952e-08;1.11663e-07;6.69085e-08;1.64091e-07;9.32523e-09;4.83322e-08;5.87878e-08;3.42929e-08;2.85657e-08;34.8;36.3;39.4;23.0;23.0;24.37;45.1;999.87;
06142026-00:03:37;0.041;0.040999431;0.0409997471;0.0409998625;0.040998324;0.040999906;0.04099945;0.04099776;0.04100007;0.040999;5.25067e-08;5.52293e-08;6.49976e-08;5.506e-08;1.02645e-08;6.9455e-08;1.73966e-07;5.6921e-08;2.09762e-08;35.2;36.6;39.7;23.0;23.0;23.95;44.3;998.76;
06142026-09:08:45;0.043432;0.0434314485;0.0434318406;0.0434317256;0.0434305;0.043432014;0.04343144;0.04343005;0.04343239;0.04343086;2.85484e-08;1.5377e-07;3.6391e-08;1.78577e-07;8.31865e-09;5.1225e-08;2.97617e-07;5.1225e-08;4.11825e-08;35.8;37.4;40.5;23.0;23.0;25.58;43.2;998.47;
06142026-02:15:47;0.043714;0.0437134061;0.0437138784;0.0437137348;0.043712519;0.043713991;0.04371333;0.04371224;0.04371439;0.04371289;2.55591e-08;7.01992e-08;3.68084e-08;8.88923e-08;1.86118e-08;1.23288e-07;1.48674e-07;3.86782e-08;3.77359e-08;35.1;36.4;39.5;23.0;23.0;24.8;44.6;997.19;
06142026-01:01:14;0.043869;0.043868348;0.0438687291;0.0438687044;0.043867536;0.043868851;0.04386835;0.04386713;0.04386923;0.04386794;5.46253e-08;3.15925e-08;6.41333e-08;1.46529e-07;1.64073e-08;1.13208e-07;1.82822e-07;4.66476e-08;3.05941e-08;35.1;36.3;39.4;23.0;23.0;24.27;44.7;998.48;
06142026-07:35:55;0.044702;0.0447014071;0.0447017835;0.0447017487;0.044700627;0.044701973;0.0447014;0.04470012;0.04470241;0.04470081;8.64141e-08;2.3512e-08;4.41146e-08;1.25439e-07;1.9984e-08;6.07947e-08;8.97998e-08;6.79412e-08;2.44949e-08;35.7;37.1;40.3;23.0;23.0;25.34;43.4;998.24;
06142026-09:59:59;0.047277;0.0472763587;0.0472768152;0.0472766459;0.047275397;0.047276989;0.04727643;0.04727507;0.04727709;0.04727588;5.54433e-08;6.02648e-08;4.57738e-08;8.81499e-08;2.50886e-08;4.30813e-08;2.26239e-07;5.1923e-08;2.87054e-08;36.0;37.5;40.7;23.0;23.0;25.08;43.3;997.47;
06142026-00:32:25;0.052808;0.0528073822;0.0528078172;0.0528076489;0.052806401;0.052807873;0.05280727;0.05280597;0.05280792;0.05280689;1.11658e-07;6.1663e-08;5.12424e-08;1.25613e-07;1.19933e-08;6.82349e-08;1.26712e-07;4.0694e-08;2.498e-08;35.1;36.4;39.5;23.0;23.0;24.34;44.8;998.59;
06132026-22:43:35;0.055071;0.0550704203;0.0550708038;0.0550706756;0.055069583;0.055070914;0.05507033;0.0550693;0.05507057;0.05506975;4.37519e-08;4.46774e-08;3.62733e-08;7.91429e-08;1.05717e-08;3.48712e-08;1.22376e-07;4.31741e-08;3.49857e-08;35.0;36.4;39.5;23.0;23.0;24.7;44.6;999.5;
06132026-22:40:23;0.055077;0.0550763516;0.055076836;0.0550765995;0.055075565;0.055076879;0.0550763;0.05507516;0.05507651;0.05507577;5.40103e-08;7.8094e-08;8.12758e-08;1.27902e-07;9.26499e-09;8.1878e-08;1.26712e-07;5.87878e-08;2.75681e-08;35.0;36.4;39.5;23.0;23.0;24.7;44.7;999.53;
06142026-08:07:56;0.056467;0.0564664121;0.0564668236;0.0564665908;0.056465491;0.056466961;0.0564664;0.05646519;0.05646649;0.05646576;9.89323e-08;1.17489e-07;3.8313e-08;1.81061e-07;1.82538e-08;5.36656e-08;2.62952e-07;6.82349e-08;2.68328e-08;35.8;37.3;40.5;23.0;23.0;25.55;43.2;998.26;
06142026-02:51:00;0.057151;0.0571503644;0.0571508019;0.0571507226;0.057149573;0.057150908;0.05715033;0.05714915;0.05715035;0.0571498;2.93357e-08;4.51424e-08;6.43365e-08;1.3206e-07;2.66953e-08;6.01997e-08;1.54971e-07;5.88558e-08;4.31741e-08;35.1;36.5;39.6;23.0;23.0;24.84;44.2;997.4;
06132026-20:47:25;0.0574;0.057399431;0.0573996195;0.0573997126;0.057398314;0.057399826;0.05739938;0.05739822;0.05739917;0.0573987;2.30328e-08;4.06487e-08;5.13354e-08;8.03517e-08;2.93803e-08;6.97424e-08;2.60569e-07;5.4626e-08;2.03961e-08;34.8;36.3;39.4;23.0;23.0;23.92;44.8;999.71;
06142026-12:18:33;0.058881;0.0588804467;0.0588807991;0.0588806068;0.058879405;0.058880948;0.05888027;0.05887913;0.05888027;0.05887964;5.67689e-08;6.24297e-08;4.27472e-08;8.42867e-08;3.06229e-08;5.67803e-08;3.41725e-07;4.66476e-08;1.74356e-08;36.0;37.6;40.8;23.0;23.0;25.64;43.2;997.12;
06132026-21:19:26;0.060354;0.0603533123;0.0603537265;0.0603535929;0.060352376;0.060353796;0.06035335;0.06035198;0.06035281;0.06035274;4.31581e-08;3.97837e-08;3.74626e-08;1.06152e-07;3.16291e-08;1.08922e-07;2.93803e-07;4.12795e-08;1.2e-08;34.9;36.3;39.4;23.0;23.0;23.87;45.0;1000.72;
06142026-00:42:02;0.061076;0.0610754756;0.0610757051;0.0610757389;0.061074338;0.061075776;0.06107532;0.06107368;0.06107482;0.0610748;6.40825e-08;4.36183e-08;4.49432e-08;1.53434e-07;3.01463e-08;9.5373e-08;1.9651e-07;4.53431e-08;3.72022e-08;35.1;36.4;39.5;23.0;23.0;24.24;44.6;998.63;
06142026-00:10:01;0.061781;0.0617803528;0.0617807515;0.0617806448;0.061779347;0.061780846;0.06178028;0.06177914;0.0617798;0.06177986;6.38123e-08;2.04159e-08;4.8213e-08;1.08655e-07;1.48916e-08;5.76194e-08;1.2126e-07;6.89928e-08;3.2e-08;35.2;36.5;39.7;23.0;23.0;24.35;44.7;998.59;
06142026-13:22:35;0.06182;0.0618194166;0.061819657;0.0618195914;0.061818348;0.06181985;0.06181927;0.06181799;0.06181892;0.0618186;4.69239e-08;6.10958e-08;1.44335e-07;1.4471e-07;2.21775e-08;5.09902e-08;1.76363e-07;5.23832e-08;3.84708e-08;36.2;37.8;41.0;23.0;23.0;25.99;42.8;996.29;
06142026-00:26:01;0.061946;0.0619454043;0.0619456532;0.0619457301;0.061944243;0.061945785;0.06194534;0.06194393;0.06194479;0.06194488;4.48736e-08;9.28869e-08;1.48058e-07;1.05165e-07;1.10381e-08;1.23612e-07;2.64076e-07;4.85798e-08;1.0198e-08;35.1;36.4;39.6;23.0;23.0;23.87;44.6;998.64;
06132026-21:51:27;0.063412;0.0634113755;0.0634116746;0.0634116709;0.063410312;0.063411736;0.06341132;0.06341009;0.06341052;0.06341055;4.53102e-08;7.41958e-08;5.95627e-08;4.46838e-08;1.23839e-08;7.46726e-08;1.62776e-07;2.13542e-08;2.93939e-08;35.0;36.5;39.6;23.0;23.0;24.28;44.5;1001.06;
06132026-22:56:23;0.066793;0.066792395;0.0667926174;0.0667926223;0.066791368;0.066792743;0.06679226;0.06679103;0.06679129;0.06679169;1.09337e-07;3.27471e-08;1.42836e-07;1.00297e-07;1.79711e-08;1.11893e-07;1.17576e-07;6.72309e-08;2.22711e-08;35.1;36.5;39.6;23.0;23.0;24.52;44.3;999.51;
06142026-03:32:37;0.067349;0.0673483895;0.0673486439;0.0673485946;0.067347481;0.067348729;0.06734823;0.06734672;0.0673474;0.06734779;6.97942e-08;5.75469e-08;7.33611e-08;7.46764e-08;2.88541e-08;8.51822e-08;1.44416e-07;9.09065e-08;2.8e-08;35.3;36.6;39.8;23.0;23.0;24.22;44.0;997.09;
06142026-13:06:35;0.067393;0.0673923969;0.0673927458;0.0673926587;0.067391274;0.067392911;0.0673924;0.06739094;0.06739146;0.0673915;4.80819e-08;7.6679e-08;6.29559e-08;1.70522e-07;3.16822e-08;6.88767e-08;1.26712e-07;6.14492e-08;2.52982e-08;36.2;37.8;41.0;23.0;23.0;25.92;42.9;996.94;
06142026-04:27:02;0.06747;0.0674693688;0.0674698135;0.0674696334;0.067468354;0.067469848;0.06746929;0.06746815;0.06746847;0.06746882;6.28039e-08;5.43319e-08;3.38648e-08;1.04349e-07;2.92575e-09;6.11228e-08;2.36423e-07;1.46969e-08;1.62481e-08;35.3;36.6;39.9;23.0;23.0;25.0;44.0;997.57;
06142026-07:39:07;0.07089;0.0708893471;0.0708896966;0.0708896224;0.070888138;0.07088981;0.07088934;0.07088818;0.07088833;0.07088863;6.05842e-08;5.25915e-08;5.34974e-08;8.31312e-08;1.71977e-08;1.02879e-07;3.4176e-07;6.46838e-08;2.09762e-08;35.8;37.2;40.3;23.0;23.0;25.35;43.4;998.39;
06142026-10:19:11;0.071159;0.0711584387;0.0711587119;0.071158538;0.071157319;0.071158739;0.0711582;0.07115692;0.07115736;0.07115761;9.70898e-08;6.37656e-08;1.01605e-07;9.29938e-08;3.39081e-08;1.06019e-07;1.6253e-07;3.87814e-08;2.05913e-08;35.9;37.5;40.6;23.0;23.0;25.67;43.1;997.02;
06132026-19:23:16;0.071868;0.0718674031;0.071867592;0.0718674941;0.071866211;0.071867699;0.0718672;0.0718658;0.07186617;0.07186641;4.42672e-08;2.11891e-08;6.56375e-08;1.05385e-07;2.71809e-08;9.70361e-08;2.74036e-07;2.48193e-08;4.27083e-08;34.8;36.3;39.5;23.0;23.0;23.68;45.0;999.05;
06142026-09:27:57;0.071877;0.0718764218;0.0718767808;0.0718767107;0.071875492;0.071876873;0.07187635;0.07187521;0.07187528;0.0718757;5.73035e-08;2.74715e-08;7.69359e-08;1.73836e-07;2.63818e-09;4.27083e-08;7.90949e-08;3.18748e-08;2.57682e-08;36.0;37.4;40.6;23.0;23.0;25.71;43.1;997.25;
06132026-23:47:37;0.073392;0.0733913265;0.0733917223;0.07339163;0.073390265;0.073391753;0.07339122;0.0733902;0.07338993;0.07339076;5.21967e-08;4.73563e-08;7.23632e-08;1.00552e-07;1.49666e-08;4.02989e-08;1.56538e-07;4.71593e-08;2.48193e-08;35.2;36.5;39.7;23.0;23.0;24.54;44.5;999.0;
06142026-03:16:37;0.073426;0.0734253469;0.0734257303;0.0734255974;0.073424387;0.073425801;0.07342516;0.07342416;0.07342416;0.07342471;6.01748e-08;3.5646e-08;4.51767e-08;1.21604e-07;1.86054e-08;5.54977e-08;1.9651e-07;3.72022e-08;3.40588e-08;35.2;36.5;39.7;23.0;23.0;24.73;44.3;997.25;
06142026-11:17:44;0.07554;0.0755393674;0.0755397729;0.0755395594;0.075538272;0.07553981;0.07553923;0.07553796;0.07553813;0.0755387;2.82368e-08;4.28818e-08;7.12873e-08;7.54999e-08;2.43031e-08;5.57136e-08;3.55607e-07;3.31059e-08;1.16619e-08;36.0;37.6;40.8;23.0;23.0;25.47;43.2;997.35;
06132026-19:13:40;0.076112;0.0761114956;0.0761117438;0.0761114753;0.076110568;0.076111707;0.07611123;0.07611027;0.07610992;0.07611041;6.1081e-08;1.1779e-07;7.82541e-08;6.02163e-08;1.69517e-08;5.34416e-08;1.54971e-07;6.79412e-08;1.0198e-08;34.8;36.2;39.5;23.0;23.0;24.25;45.2;999.23;
06132026-23:18:48;0.076305;0.0763043122;0.0763047369;0.0763045534;0.076303436;0.076304749;0.0763042;0.07630315;0.07630298;0.07630372;3.52246e-08;7.58003e-08;6.8064e-08;5.85949e-08;1.98837e-08;1.35647e-08;9.41063e-08;6.0663e-08;2.31517e-08;35.1;36.5;39.6;23.0;23.0;24.74;44.5;999.53;
06142026-11:46:33;0.077346;0.0773454392;0.0773456717;0.0773454963;0.077344259;0.077345758;0.07734532;0.07734393;0.07734416;0.07734442;6.28244e-08;1.17092e-07;4.27187e-08;1.42515e-07;4.0396e-08;6.4e-08;1.66925e-07;3.1241e-08;3.28634e-08;36.2;37.7;40.9;23.0;23.0;25.8;42.9;997.28;
06142026-06:03:05;0.078474;0.0784733849;0.0784735996;0.0784735736;0.078472214;0.07847371;0.07847332;0.07847169;0.07847198;0.0784727;5.02993e-08;2.63948e-08;1.65035e-07;7.33665e-08;2.35066e-08;4.21426e-08;1.54971e-07;5.27636e-08;2.44949e-08;35.6;36.9;40.1;23.0;23.0;24.5;43.5;997.76;
06142026-07:03:54;0.079642;0.0796413646;0.0796415728;0.0796415859;0.07964007;0.079641739;0.07964129;0.07963963;0.07963992;0.07964075;3.441e-08;8.14787e-08;3.85766e-08;7.9708e-08;1.44444e-08;5.21536e-08;2.82984e-07;4.48999e-08;2.48193e-08;35.8;37.2;40.4;23.0;23.0;24.53;43.4;997.44;
06132026-20:21:49;0.080919;0.0809183805;0.0809186099;0.0809184463;0.080917373;0.08091865;0.08091806;0.08091727;0.08091669;0.08091742;4.72518e-08;1.47598e-08;7.86216e-08;5.00424e-08;4.80333e-08;5.6e-08;1.83085e-07;4.71593e-08;2.4e-08;34.9;36.3;39.5;23.0;23.0;24.03;45.3;999.3;
06142026-02:28:36;0.083183;0.0831823293;0.0831826074;0.0831825035;0.083181248;0.083182697;0.08318208;0.08318084;0.0831809;0.08318172;5.33787e-08;6.42064e-08;7.01466e-08;1.14902e-07;2.449e-08;9.6623e-08;2.60185e-07;1.00479e-07;3.07246e-08;35.2;36.4;39.6;23.0;23.0;24.07;44.5;997.53;
06142026-06:54:18;0.083789;0.0837884095;0.0837887052;0.0837885636;0.083787382;0.083788806;0.08378826;0.08378686;0.08378694;0.08378766;7.51235e-08;6.18328e-08;8.3132e-08;4.90877e-08;2.87152e-08;8.4947e-08;2.27104e-07;4.75815e-08;4e-08;35.7;37.1;40.3;23.0;23.0;25.38;43.4;997.94;
06132026-22:59:35;0.085601;0.085600353;0.0856006131;0.0856006432;0.085599133;0.08560064;0.08560024;0.0855986;0.08559872;0.08559962;4.99557e-08;9.60805e-08;6.5408e-08;1.4891e-07;1.402e-08;6.78233e-08;1.9966e-07;3.40588e-08;3.74166e-08;35.1;36.6;39.6;23.0;23.0;24.2;44.4;999.48;
06142026-09:21:33;0.088304;0.0883033289;0.0883036528;0.0883035319;0.088302273;0.088303717;0.08830316;0.08830194;0.08830177;0.08830262;9.83481e-08;1.55642e-07;3.33228e-08;9.65008e-08;1.71581e-08;3.87814e-08;9.6e-08;5.004e-08;1.32665e-08;35.9;37.4;40.5;23.0;23.0;25.65;43.1;997.41;
06142026-05:15:04;0.08926;0.0892592306;0.0892596377;0.0892594451;0.089258194;0.089259644;0.08925916;0.08925769;0.08925761;0.08925865;2.77662e-08;3.1522e-08;1.13227e-07;1.10292e-07;2.13504e-08;6.71118e-08;1.26712e-07;4.67333e-08;2.44949e-08;35.4;36.7;39.9;23.0;23.0;24.39;44.0;997.41;
06142026-04:46:15;0.089652;0.0896511945;0.0896516016;0.0896515445;0.089650268;0.08965168;0.0896512;0.08964994;0.08964953;0.08965067;6.37213e-08;5.18512e-08;7.17606e-08;1.91809e-07;1.73735e-08;9.70361e-08;1.43052e-07;6.18385e-08;3.57771e-08;35.3;36.7;39.9;23.0;23.0;24.5;44.1;997.45;
06142026-00:06:49;0.090707;0.0907062259;0.0907065813;0.090706503;0.09070498;0.090706575;0.0907061;0.09070477;0.09070468;0.09070567;6.48514e-08;4.64577e-08;7.13873e-08;9.10266e-08;8.93532e-09;4.88262e-08;2.48483e-07;4.79166e-08;1.72047e-08;35.2;36.5;39.7;23.0;23.0;24.08;44.6;998.65;
06142026-03:23:01;0.090841;0.0908403216;0.0908407156;0.0908404902;0.090839323;0.090840691;0.09084008;0.09083914;0.09083865;0.09083962;7.31758e-08;4.692e-08;6.78784e-08;1.39049e-07;2.31689e-08;9.58332e-08;1.9551e-07;2.05913e-08;2.57682e-08;35.2;36.5;39.7;23.0;23.0;24.86;44.2;997.18;
06132026-21:25:50;0.090962;0.0909612448;0.0909615335;0.0909614713;0.09096033;0.090961595;0.09096098;0.09095995;0.09095945;0.09096058;6.38392e-08;5.75727e-08;5.19784e-08;4.72313e-08;8.16333e-09;4.40908e-08;1.56538e-07;4.02989e-08;5.1923e-08;34.9;36.3;39.4;23.0;23.0;24.33;45.1;1000.97;
06142026-01:17:15;0.091545;0.0915443057;0.0915446934;0.0915444846;0.09154316;0.091544618;0.09154405;0.09154289;0.0915427;0.09154366;9.1111e-08;6.2495e-08;1.17959e-07;1.09788e-07;2.46284e-08;7.07107e-08;1.54971e-07;6.2482e-08;2.48193e-08;35.0;36.3;39.4;23.0;23.0;24.4;44.9;998.36;
06142026-06:35:06;0.091712;0.0917112993;0.0917116927;0.0917115382;0.091710205;0.091711734;0.09171118;0.09170988;0.09170976;0.09171062;6.53217e-08;3.50455e-08;7.71031e-08;1.39474e-07;1.91896e-08;1.03421e-07;2.08576e-07;4.9558e-08;3.96989e-08;35.6;37.0;40.2;23.0;23.0;25.23;43.6;997.95;
06142026-02:54:12;0.091955;0.0919543209;0.0919545524;0.0919544976;0.091953131;0.091954618;0.09195413;0.09195272;0.09195264;0.09195362;8.43756e-08;1.4503e-07;6.83386e-08;1.00213e-07;1.63829e-08;8.31865e-08;2.10428e-07;2.4e-08;1.16619e-08;35.2;36.5;39.7;23.0;23.0;24.49;44.0;997.38;
06142026-03:00:37;0.093204;0.0932032967;0.0932036137;0.0932034457;0.093202033;0.093203609;0.09320312;0.09320178;0.09320168;0.09320268;5.73074e-08;4.84311e-08;6.88294e-08;9.7461e-08;1.22213e-08;6.22896e-08;1.72557e-07;1.06846e-07;2.92575e-08;35.2;36.5;39.7;23.0;23.0;24.15;44.2;997.31;
06142026-00:22:49;0.094561;0.0945603665;0.0945606092;0.094560605;0.094559006;0.094560566;0.09456025;0.09455883;0.09455867;0.09455965;5.99646e-08;9.43866e-08;7.72845e-08;1.97029e-07;2.86007e-08;8.79545e-08;1.35115e-07;8.8227e-08;2.56125e-08;35.1;36.4;39.6;23.0;23.0;23.96;44.5;998.7;
06142026-01:23:39;0.095731;0.0957302848;0.0957305562;0.0957305331;0.095729165;0.095730541;0.09573006;0.09572885;0.09572867;0.0957296;5.19906e-08;5.95343e-08;4.81339e-08;1.21187e-07;8.15843e-09;7.70973e-08;1.94772e-07;8.06474e-08;3.4641e-08;35.0;36.3;39.4;23.0;23.0;24.51;44.7;998.14;
06142026-10:22:23;0.102305;0.102304367;0.102304482;0.102304354;0.102303019;0.102304584;0.10230407;0.10230261;0.1023029;0.10230347;5.48014e-08;4.83862e-08;4.87742e-08;6.58829e-08;7.14423e-09;7.61577e-08;2.93639e-07;2.78568e-08;3.72022e-08;36.0;37.5;40.7;23.0;23.0;25.72;43.1;997.04;
06142026-12:56:59;0.102635;0.102634356;0.102634518;0.102634398;0.102633074;0.102634637;0.10263416;0.1026328;0.10263295;0.10263323;3.94719e-08;4.5159e-08;6.48922e-08;5.58663e-08;2.47499e-08;8.4947e-08;9.6e-08;7.14423e-08;4.49889e-08;36.1;37.7;40.9;23.0;23.0;25.89;43.0;997.17;
06142026-03:45:25;0.102801;0.10280012;0.102800559;0.102800449;0.102799167;0.102800539;0.10280005;0.10279894;0.10279889;0.10279961;9.34619e-08;9.28046e-08;5.20996e-08;6.84526e-08;1.70012e-08;9.79796e-09;2.31914e-07;6.69328e-08;3.00666e-08;35.2;36.5;39.8;23.0;23.0;24.67;44.2;997.16;
06132026-21:35:27;0.102846;0.102845208;0.102845517;0.102845253;0.102844216;0.102845448;0.10284489;0.10284413;0.10284368;0.10284439;5.55019e-08;4.36326e-08;6.19601e-08;1.02127e-07;2.228e-08;1.00519e-07;1.44416e-07;3.54401e-08;4.21426e-08;34.9;36.4;39.4;23.0;23.0;24.61;44.9;1002.09;
06142026-01:59:47;0.104257;0.104256197;0.104256485;0.104256335;0.104255036;0.104256456;0.10425592;0.1042548;0.10425495;0.10425555;4.8333e-08;5.19031e-08;3.97672e-08;1.50575e-07;3.1619e-08;5.31413e-08;2.49271e-07;7.60526e-08;1.49666e-08;35.1;36.3;39.5;23.0;23.0;24.04;44.8;997.34;
06142026-06:41:30;0.105218;0.105217279;0.105217618;0.105217434;0.105216185;0.105217603;0.10521708;0.10521584;0.105216;0.10521651;5.47879e-08;3.01165e-08;4.05502e-08;9.828e-08;2.67776e-08;7.98999e-08;2.64076e-07;4.69042e-08;3.00666e-08;35.7;37.0;40.2;23.0;23.0;25.28;43.5;998.15;
06142026-01:04:27;0.106367;0.10636632;0.106366524;0.106366532;0.1063649;0.106366471;0.1063661;0.10636461;0.10636493;0.10636556;6.36762e-08;6.37957e-08;7.86543e-08;1.28379e-07;3.09283e-08;6.93974e-08;9.41063e-08;6.30555e-08;2.31517e-08;35.1;36.3;39.5;23.0;23.0;24.04;44.7;998.59;
06132026-21:48:15;0.107615;0.107614317;0.107614534;0.107614323;0.10761307;0.10761451;0.107614;0.10761293;0.10761294;0.1076133;5.06887e-08;6.11172e-08;8.17724e-08;6.63759e-08;3.62469e-08;4.81664e-08;2.05582e-07;3.32265e-08;1.72047e-08;35.0;36.5;39.6;23.0;23.0;24.66;44.6;1001.16;
06132026-21:22:38;0.109646;0.109645194;0.109645489;0.109645329;0.109643981;0.109645418;0.10964487;0.10964379;0.10964389;0.10964445;3.55195e-08;4.81777e-08;2.94164e-08;1.21499e-07;1.76023e-08;7.22772e-08;9.6e-08;2.28035e-08;3.00666e-08;34.9;36.3;39.4;23.0;23.0;24.1;45.1;1000.77;
06142026-10:38:24;0.109727;0.109726384;0.109726491;0.10972645;0.10972497;0.109726566;0.10972601;0.10972503;0.10972532;0.10972538;3.26173e-08;5.31963e-08;7.10482e-08;1.44776e-07;3.28597e-08;8.08455e-08;1.66925e-07;7.87401e-08;3.86782e-08;36.0;37.6;40.8;23.0;23.0;25.87;42.9;997.76;
06142026-04:30:14;0.110752;0.110751208;0.110751556;0.110751383;0.110750085;0.110751533;0.11075094;0.1107498;0.11075026;0.11075054;3.59939e-08;3.98284e-08;5.70054e-08;8.89822e-08;9.70361e-09;5.96657e-08;1.39943e-07;6.74092e-08;2.63818e-08;35.3;36.7;39.9;23.0;23.0;25.07;43.9;997.49;
06142026-12:44:10;0.111613;0.111612382;0.11161249;0.11161236;0.111611092;0.111612596;0.11161218;0.11161076;0.11161133;0.1116112;5.75753e-08;7.52236e-08;6.17264e-08;1.53423e-07;4.32416e-08;6.77052e-08;9.41063e-08;4.45421e-08;4.4e-08;36.1;37.6;40.8;23.0;23.0;25.8;43.1;996.78;
06142026-10:44:47;0.112215;0.112214291;0.112214526;0.11221443;0.112212951;0.112214536;0.11221409;0.11221312;0.11221328;0.11221338;5.33215e-08;3.36344e-08;4.68657e-08;1.36824e-07;1.61617e-08;9.06422e-08;2.36609e-07;8.68562e-08;3.18748e-08;36.1;37.6;40.8;23.0;23.0;25.87;42.9;997.5;
06142026-10:51:12;0.113114;0.113113318;0.113113499;0.113113378;0.113112022;0.113113522;0.11311308;0.11311195;0.11311235;0.11311236;3.90493e-08;4.82492e-08;4.3315e-08;1.35116e-07;3.63175e-08;8.93085e-08;2.51825e-07;6.30555e-08;1.54919e-08;36.1;37.7;40.9;23.0;23.0;25.89;42.9;997.56;
06142026-09:34:22;0.114487;0.114486339;0.114486594;0.114486425;0.114484965;0.11448656;0.11448613;0.114485;0.11448526;0.11448546;6.53789e-08;4.58752e-08;6.0347e-08;1.43361e-07;4.38132e-08;1.002e-07;1.11821e-07;6.40625e-08;2.31517e-08;36.0;37.4;40.6;23.0;23.0;25.72;43.0;997.46;
06142026-08:49:33;0.118293;0.118292226;0.118292576;0.118292397;0.118290906;0.118292486;0.11829194;0.11829081;0.11829078;0.11829139;8.47451e-08;5.83892e-08;4.82431e-08;9.9123e-08;3.74112e-08;8.42852e-08;5.87878e-08;5.3066e-08;2e-08;35.8;37.3;40.5;23.0;23.0;25.23;43.4;998.52;
06142026-06:44:42;0.118708;0.118707244;0.118707443;0.118707398;0.118705988;0.118707531;0.11870701;0.11870578;0.11870589;0.11870643;1.37128e-07;5.14402e-08;4.30917e-08;1.44497e-07;1.90095e-08;8.30903e-08;2.84914e-07;4.87442e-08;3.16228e-08;35.7;37.1;40.2;23.0;23.0;25.3;43.5;998.1;
06142026-11:36:56;0.119831;0.11983029;0.1198305;0.119830347;0.119829001;0.119830473;0.11983004;0.11982852;0.11982891;0.11982932;4.14942e-08;5.04134e-08;2.89968e-08;1.29224e-07;3.01237e-08;6.30555e-08;1.22474e-07;2.68328e-08;3.32265e-08;36.1;37.6;40.8;23.0;23.0;25.79;43.0;997.18;
06142026-07:32:43;0.120269;0.12026826;0.120268521;0.120268263;0.120266885;0.120268502;0.12026798;0.12026682;0.12026684;0.12026733;3.03321e-08;2.41578e-08;8.66469e-08;1.1835e-07;1.30599e-08;6.37495e-08;1.43052e-07;3.28634e-08;1.72047e-08;35.7;37.1;40.3;23.0;23.0;25.31;43.5;998.14;
06132026-21:03:25;0.124265;0.124264126;0.124264491;0.124264285;0.124262951;0.12426432;0.12426376;0.12426319;0.12426247;0.12426333;3.45591e-08;6.78638e-08;4.25319e-08;1.45123e-07;1.40911e-08;1.89737e-08;3.01702e-07;3.72022e-08;2.57682e-08;34.8;36.3;39.4;23.0;23.0;24.51;45.0;999.87;
06142026-07:45:31;0.12435;0.12434922;0.124349544;0.124349304;0.12434784;0.124349476;0.12434895;0.12434784;0.12434775;0.12434827;7.06715e-08;6.30886e-08;7.66424e-08;1.21088e-07;4.92341e-09;1.17541e-07;1.44083e-07;5.21536e-08;2.4e-08;35.8;37.2;40.4;23.0;23.0;25.43;43.4;998.24;
06142026-07:16:42;0.12515;0.125149167;0.125149477;0.125149343;0.12514778;0.125149488;0.12514895;0.12514773;0.1251476;0.12514837;6.7982e-08;1.11382e-07;4.86924e-08;1.44675e-07;2.16573e-08;5.1923e-08;1.07331e-07;3.34664e-08;2.05913e-08;35.7;37.1;40.3;23.0;23.0;25.06;43.6;997.89;
06142026-11:59:21;0.126372;0.126371269;0.126371478;0.126371326;0.126369534;0.126371485;0.12637106;0.12636957;0.12636955;0.12637014;7.74229e-08;4.07536e-08;4.08995e-08;7.95145e-08;2.45813e-08;1.20897e-07;2.13598e-07;6.01332e-08;2.28035e-08;36.1;37.6;40.9;23.0;23.0;25.19;43.3;997.22;
06132026-20:05:48;0.126625;0.126624194;0.126624402;0.126624086;0.126622909;0.126624304;0.12662373;0.12662305;0.12662242;0.12662307;4.15731e-08;6.03412e-08;1.32049e-07;7.8901e-08;1.58316e-08;2.72764e-08;3.1543e-07;4.53431e-08;2.48193e-08;34.8;36.2;39.4;23.0;23.0;24.4;45.1;998.91;
06142026-04:43:03;0.128454;0.128453147;0.128453395;0.12845333;0.12845174;0.128453365;0.12845303;0.1284515;0.12845144;0.12845238;5.20816e-08;2.81565e-08;8.10463e-08;6.33233e-08;3.30672e-08;1.28219e-07;2.10428e-07;5.41849e-08;3.48712e-08;35.4;36.7;40.0;23.0;23.0;24.36;44.0;997.59;
06142026-05:43:52;0.12885;0.128849247;0.12884953;0.128849358;0.128847653;0.128849411;0.12884887;0.12884765;0.12884753;0.12884832;6.78353e-08;4.05039e-08;6.18438e-08;1.33022e-07;2.19126e-08;7.73046e-08;5.87878e-08;5.35164e-08;2.63818e-08;35.4;36.8;39.9;23.0;23.0;25.13;43.8;997.65;
06142026-09:43:58;0.12927;0.129269247;0.129269446;0.129269331;0.12926787;0.129269457;0.12926906;0.12926775;0.12926762;0.12926828;4.33509e-08;2.87677e-08;9.48689e-08;6.3418e-08;2.48065e-08;4.58694e-08;2.49078e-07;4.58694e-08;3.84708e-08;36.1;37.5;40.7;23.0;23.0;25.75;43.0;997.4;
