date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
06132026-10:57:28;-1.882514;-1.88251539;-1.88251494;-1.88251556;-1.88251904;-1.8825171;-1.8825139;-1.8825274;-1.8825111;-1.882508;34.3;35.7;38.8;23.0;23.0;23.670;45.3;1001.27;
06132026-10:57:54;-1.882514;-1.88251531;-1.88251441;-1.8825153;-1.88251947;-1.8825179;-1.8825139;-1.8825286;-1.8825104;-1.8825085;34.3;35.7;38.8;23.0;23.0;23.690;45.3;1001.17;
06132026-10:59:47;-1.879648;-1.87964917;-1.87964831;-1.87964938;-1.87965337;-1.8796516;-1.879648;-1.8796596;-1.8796446;-1.8796424;34.3;35.7;38.8;23.0;23.0;23.780;45.2;1001.33;
06132026-11:00:13;-1.879648;-1.87964914;-1.87964811;-1.87964959;-1.87965317;-1.8796515;-1.8796481;-1.8796608;-1.8796448;-1.8796423;34.3;35.7;38.8;23.0;23.0;23.740;45.2;1001.22;
06132026-11:02:07;-1.39011;-1.39011114;-1.39011032;-1.39011112;-1.3901145;-1.3901136;-1.3901107;-1.3901213;-1.3901032;-1.3901068;34.3;35.7;38.8;23.0;23.0;23.590;45.1;1001.15;
06132026-11:02:33;-1.39011;-1.39011077;-1.39011058;-1.39011137;-1.39011455;-1.3901127;-1.3901101;-1.3901189;-1.3901029;-1.3901063;34.3;35.7;38.8;23.0;23.0;23.560;45.1;1001.24;
06132026-11:04:26;-1.329869;-1.32987001;-1.32986954;-1.32987064;-1.32987337;-1.3298723;-1.3298688;-1.3298773;-1.3298644;-1.3298658;34.3;35.7;38.8;23.0;23.0;23.430;45.1;1001.20;
06132026-11:04:52;-1.329869;-1.32987035;-1.32986932;-1.3298701;-1.32987294;-1.3298727;-1.3298694;-1.3298761;-1.3298639;-1.3298659;34.3;35.7;38.8;23.0;23.0;23.390;45.1;1001.20;
06132026-11:06:45;-1.302129;-1.30212948;-1.30212949;-1.30213062;-1.30213321;-1.3021327;-1.3021293;-1.3021373;-1.3021228;-1.3021261;34.3;35.7;38.8;23.0;23.0;23.320;45.1;1001.26;
06132026-11:07:11;-1.302129;-1.30212966;-1.30212949;-1.30212967;-1.30213301;-1.3021322;-1.302129;-1.3021398;-1.3021232;-1.3021265;34.3;35.7;38.8;23.0;23.0;23.310;45.1;1001.30;
06132026-11:09:04;0.008015;0.00801509966;0.00801463173;0.00801496019;0.00801273;0.0080123;0.008015;0.0080103;0.0080126;0.0080122;34.4;35.8;38.9;23.0;23.0;23.250;45.1;1001.14;
06132026-11:09:31;0.008015;0.00801457434;0.00801395444;0.00801441756;0.00801279;0.0080115;0.008015;0.0080091;0.0080128;0.0080121;34.4;35.8;38.9;23.0;23.0;23.250;45.1;1001.20;
06132026-11:11:24;-1.994541;-1.9945421;-1.99454125;-1.9945424;-1.99454621;-1.9945449;-1.9945406;-1.994551;-1.994538;-1.9945344;34.4;35.8;38.9;23.0;23.0;23.250;45.2;1001.29;
06132026-11:11:50;-1.994541;-1.99454223;-1.99454121;-1.99454292;-1.99454626;-1.994545;-1.9945405;-1.9945546;-1.9945372;-1.9945342;34.4;35.8;38.9;23.0;23.0;23.230;45.2;1001.22;
06132026-11:13:43;-0.86548;-0.865480644;-0.865480384;-0.865480953;-0.86548343;-0.8654838;-0.8654801;-0.8654898;-0.865476;-0.8654787;34.4;35.7;38.9;23.0;23.0;23.150;45.2;1001.21;
06132026-11:14:09;-0.86548;-0.865480977;-0.865480615;-0.86548055;-0.86548355;-0.8654837;-0.8654806;-0.8654898;-0.8654763;-0.8654787;34.4;35.7;38.9;23.0;23.0;23.140;45.2;1001.17;
06132026-11:16:02;0.602208;0.602208191;0.602207066;0.602208327;0.60220632;0.6022052;0.6022064;0.6022051;0.6022191;0.602205;34.3;35.7;38.9;23.0;23.0;23.080;45.2;1001.24;
06132026-11:16:29;0.602208;0.602208051;0.602207181;0.602208397;0.60220635;0.6022058;0.6022063;0.6022051;0.602219;0.6022046;34.3;35.7;38.9;23.0;23.0;23.080;45.3;1001.23;
06132026-11:18:22;0.407386;0.40738595;0.407385026;0.407386157;0.40738418;0.407383;0.4073849;0.4073826;0.4074091;0.4073831;34.3;35.7;38.9;23.0;23.0;23.030;45.3;1001.27;
06132026-11:18:48;0.407386;0.407386002;0.407385075;0.407386997;0.40738422;0.4073831;0.4073849;0.4073826;0.407409;0.4073831;34.3;35.7;38.9;23.0;23.0;23.030;45.3;1001.19;
06132026-11:20:41;-2.06158;-2.06158087;-2.06158026;-2.06158138;-2.06158527;-2.0615842;-2.0615791;-2.0615922;-2.0615774;-2.0615728;34.2;35.6;38.9;23.0;23.0;23.040;45.3;1001.28;
